content,asertividad,autoconciencia emocional,autoestima,desarrollar y estimular a los demás,empatía,autocontrol emocional,influencia,liderazgo,optimismo,relación social,colaboración y cooperación,comprensión organizativa,conciencia crítica,desarrollo de las relaciones,tolerancia a la frustración,comunicacion asertiva,manejo de conflictos,motivación de logro,percepción y comprensión emocional,violencia
"Como saben, soy cero futbolero.
Por mero cariño y fé, le aposté a mis pumas a que hicieran la hazaña despues de tremen…",0,0,0,0.2,0.21,0.16,0.19,0,0.16,0.2,0.15,0,0,0.18,0,0,0.16,0,0.16,0
"Su frase quedo a medias y el resto de las palabras se perdieron en su mente cuando la boca de Will se encontro con la suya, perdiendose en un beso lento y lleno de cariño.
— Ti amo stronzo.",0,0,0,0.22,0.4,0,0.58,0.22,0.16,0,0.15,0,0.18,0,0.14,0,0.32,0.22,0,0
"Posta que esta vez no quiero estar más para nadie. Le doy atención a todos mis amigos y siempre estoy, pero literal que n…",0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.18,0,0.14,0,0.22,0,0
"PERO AAAAA): es que yo igual he andado re desaparecida y no le respondo a casi nadie aquí y como que las cosas no son como antes pero siempre me acuerdo de ti, y no creas eso, con el cariño que me das me basta y soy feliz💖",0.12,0,0.17,0,0,0.16,0.19,0,0.16,0.19,0.15,0,0,0.18,0,0,0.32,0.22,0,0
"Mi cariño y mis sinceras condolencias a Carmen, Anabell, Manolo, Lalo y Adrián por la irreparable pérdida de Doña Soco…",0,0.17,0.18,0,0,0,0.2,0,0.16,0.2,0.15,0,0,0,0,0,0.33,0,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"Son una mierda como equipo he institución , no merecen el cariño ni la entrega de cada aficionado",0,0.18,0,0,0,0,0.21,0,0,0.21,0.16,0,0.19,0,0.15,0,0,0,0.18,0.32
Ya cansa este gente de mierda solo dichos ni una prueba les jode la credibi…,0.12,0,0.17,0.2,0.2,0,0.18,0.21,0.16,0,0,0,0,0,0,0.13,0,0,0,0.26
"- Cariño que te gustaría para la cena de Navidad?
- Pues me gustaría que me rellenaran como un pavo antes de la cena ht…",0,0,0,0,0,0,0,0,0,0,0.17,0,0,0.62,0,0.15,0,0.26,0,0
"El principio puede ser algo lento, pero poco a poco le vas agarrando más cariño a los personajes todavía más, espero lo disfrutes es un anime muy hermoso",0.14,0,0.42,0.24,0,0,0,0,0.4,0.23,0,0.21,0.2,0,0.34,0,0.19,0,0.2,0
"Que bonito es cuando sin mencionar una sola palabra alguien te recuerda su cariño,
con una sonrisa,
una mirada,
un gesto bonito,
un detalle,
un beso inesperado,
un abrazo repentino en medio del silencio,
un te extraño,
o he pensado en ti.",0,0,0.19,0.23,0.47,0,0.42,0.25,0.37,0,0,0,0,0.21,0.16,0,0.18,0,0,0
Lo mejor es tener el cariño de los amigos y mucho más que conviertan de colores 🌈 un día gris los amooooooo ❤️🐝🍿,0,0.17,0.19,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0.25,0,0
"Lugar difícil si los hay, Durazno, Agus... ¡Si lo sabré!
Recibe un apretado y Compañero abrazo, con el cariño d siempre.",0,0,0,0.2,0.41,0,0.19,0,0.16,0,0,0,0.17,0.19,0.14,0,0.16,0,0.16,0
"Ximena usted tiene el cariño y apoyo de la gente, sabemos que como mujer luchadora no defraudará al pueblo ecuatoriano.",0.12,0.16,0.17,0,0.21,0,0,0.22,0,0.2,0.15,0,0.17,0.19,0,0.14,0,0.22,0.33,0
"Amo y le cojo mucho cariño a las personas que naturalmente son frías pero no fallan en demostrarte su amor y lealtad, a…",0.12,0.16,0.17,0,0.4,0,0,0,0,0.19,0,0,0.17,0.18,0.14,0,0,0,0.16,0.27
"Estaba triste esta noche porque viene un día que no sé como voy a manejar. Realmente me sentí triste.
Y de repente recibo una llamada con una entrega especial.
Me explota la sonrisa en la cara, más que el regalo, es el detalle de quienes me hacen sentir su cariño.",0.12,0,0.35,0.43,0,0.33,0.39,0.22,0,0.59,0.15,0,0,0.19,0,0.14,0.32,0,0,0
"Linda noche mi queridísimo gracias 🙏 que tengas un bendecido inicio de semana, te abrazo con cariño 🤗🤗🤗🤗",0,0,0,0,0.24,0,0.21,0,0.19,0,0,0.2,0,0.21,0.16,0,0.18,0,0,0
Mi corazón es águila oero con mucho cariño para mi Charly Santista!,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.18,0,0.13,0,0.21,0,0
Me los imagino a los dos mirándose con cariño...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cuando decimos que Emilio es el mejor artista de México, lo decimos por cariño, pq el contó que eso se lo dice una persona m…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.23,0,0
"Amo y le cojo mucho cariño a las personas que naturalmente son frías pero no fallan en demostrarte su amor y lealtad, a…",0.12,0.16,0.17,0,0.4,0,0,0,0,0.19,0,0,0.17,0.18,0.14,0,0,0,0.16,0.27
"Buen viaje querido Jaime, vuela muy alto y que Dios ilumine tu camino. Gracias siempre por tu caballerosidad y amistad.…",0,0.44,0.48,0.57,0.6,0.43,0.78,0.31,0.48,0.27,0.2,0.25,0.24,0.51,0,0,0.22,0.32,0.46,0
Gracias por tanto cariño 💜💜Trato de responder todo pero no sé si alcanzo! Estoy muy contenta,0,0,0,0.24,0.21,0,0,0.24,0,0,0.16,0.38,0,0,0,0,0,0.23,0,0
con mucho cariño les desean un maravilloso día lunes YoMeQuedoEnCasa,0,0,0.23,0,0,0,0.25,0,0.23,0,0,0,0,0.25,0,0,0,0.31,0.44,0
Felicidades Johan se te recuerda con cariño en Monterrey! Ve por esa copa 🙌🏼,0,0.18,0.2,0,0,0.18,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0
"Amo y le cojo mucho cariño a las personas que naturalmente son frías pero no fallan en demostrarte su amor y lealtad, a…",0.12,0.16,0.17,0,0.4,0,0,0,0,0.19,0,0,0.17,0.18,0.14,0,0,0,0.16,0.27
Ir al territorio de La Libertad y recibir el cariño de mi gente no tiene precio.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Querido Jaime... Gracias por las risas, por la confianza, por el cariño, por ser incondicional conmigo... ¡Te voy a extra…",0.14,0.19,0.42,0.49,0.51,0.37,0.45,0.27,0.2,0.23,0,0.43,0,0.66,0.17,0.16,0.19,0,0,0
el que sea capaz de aguantarme así se lleva un regalo que vendría a ser mi cariño,0.27,0,0,0.23,0,0,0.21,0,0,0.22,0.17,0,0.19,0.21,0.16,0.15,0.18,0,0,0
"No me quiero olvidar de agradecer por el cariño de siempre, en estos días les hago la dinámica q me propusieron ❤️",0,0.16,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0
Amo el cariño incondicional de mis amigas y compas de la facu 🥰 no me falten nunca perrxs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Con lágrimas en mi corazón lamento mucho que JC ya no seguirá luchando.
En cualquier momento parara su corazón, fue t…",0,0,0,0,0.39,0,0,0,0,0,0.14,0,0,0.18,0,0.13,0,0.21,0.31,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"Lo mejor que pudo pasar en este periodo es el fortalecimento de la amistad de Dulce y Poncho, la madurez es todo eh, que bonito ver eso, esa verdadera amistad qué hay, se nota el cariño mutuo",0,0,0.43,0.51,0.53,0,0.46,0.55,0.42,0.49,0.37,0,0,0.46,0.18,0,0.59,0.29,0.61,0
Tú lo eres cariño ♥️,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pov jamás recibiste cariño por parte de alguien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Este año perdí las esperanzas de qué la gente es buena y perdí el cariño de alguien a quien admiraba mucho 😞,0.12,0,0.17,0.2,0,0,0.56,0.22,0,0.19,0,0,0,0.18,0,0,0.31,0.21,0.16,0
"Dedicado, con el cariño de siempre para los que dicen que era ""cuestión de suerte"" .....
Jajajaja mejor que se 🤫🤫🤫🤫🤫🤫 verdad Pau ?
ComoNoTeVoyAQuerer",0,0.2,0,0.26,0,0,0.24,0,0.21,0,0.37,0.22,0.21,0.23,0.18,0.17,0.4,0.87,0.21,0
"Últimamente he pasado por muchos procesos y he abierto mi corazón a mucha gente, y es increíble el cariño que he recibido de tanta gente, mucha gente inesperada. Y no sé me emociona mucho jaja",0,0,0,0,0,0,0,0,0,0.19,0,0,0.17,0,0.14,0,0.16,0,0.32,0.28
Creo que como que te estoy agarrando mucho cariño😂😂,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De esos momentos en que te sientes realmente en casa. Palabras y gestos necesarios para recordar la esencia del oficio. Siempre mi cariño,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.18,0,0.13,0,0.21,0,0
"Mi cariño y mis sinceras condolencias a Carmen, Anabell, Manolo, Lalo y Adrián por la irreparable pérdida de Doña Soco…",0,0.17,0.18,0,0,0,0.2,0,0.16,0.2,0.15,0,0,0,0,0,0.33,0,0,0
"Quería seguir besándola, por lo que por un momento repitió y así le susurró al oído.
— Cariño, tú simplemente fuiste tú y con eso hiciste todo.
Le diría bajando una de sus manos por su espalda, sabía que la chica era a quien le tocaba dar el masaje y sin embargo deseaba el+",0.12,0.16,0.36,0.21,0.21,0.16,0.39,0,0,0,0,0,0.18,0.38,0,0,0,0.23,0.17,0
"Que lastima por Jurado. Se había ganado el cariño de gran parte de la afición de varios equipos. Lo defendían cuando lo goleaban en Veracruz.
Hoy le tocó comerse una de las más grandes cruzazuleadas.
Ojalá se pueda reponer. Sigo pensando que puede ser uno de los mejores de 🇲🇽.",0,0,0,0,0.24,0,0.42,0.25,0.19,0.22,0.17,0,0,0,0.32,0,0,0.52,0.37,0
Ptm solo demuestrame todo el cariño que decías tenerme.,0,0,0.2,0.24,0.25,0,0.22,0.26,0.2,0,0,0,0,0,0,0,0,0,0,0
"Al menos lo intentaste cariño, el tweet es para esas personas que no votaron por flojera y que se hicieron de ojos ciegos",0,0,0,0,0.21,0,0,0,0.16,0,0.15,0,0,0.37,0.14,0.14,0,0.22,0.16,0
"Rata? Cuzqueñita? Ese tipo es un manipulador y claro seguro tras el asi le digo de cariño, así es como la llamo, que terrible creo que haces 2 cosas con esto, la primera enfrentarlo y tbm de ejemplo a muchas chicas a lean como es una relación tóxica, el nivel de manipulación",0.12,0,0,0.41,0.2,0.16,0.75,0.44,0,0.19,0,0.18,0.34,0.18,0.14,0.14,0.16,0.21,0.16,0.55
"Pero es Brunito po no Benito! 😂 Nombre que le inventamos en la vet para ingresarlo! 😅
Gracias por el cariño! Se lo daré! 💜",0,0,0,0,0,0,0,0,0,0,0.14,0.17,0,0.18,0,0.14,0,0.21,0,0
Solo deberías poner a personas especiales ahí cariño.,0,0,0.21,0.24,0.25,0,0.22,0.27,0.2,0,0,0,0,0,0,0,0,0,0,0
"Querido Jaime... Gracias por las risas, por la confianza, por el cariño, por ser incondicional conmigo... ¡Te voy a extra…",0.14,0.19,0.42,0.49,0.51,0.37,0.45,0.27,0.2,0.23,0,0.43,0,0.66,0.17,0.16,0.19,0,0,0
"Felicitaciones niño, esta familia crece cada día más, y con eso el cariño que te tenemos, eres una gran personita que se m…",0.13,0,0,0.21,0.22,0,0.19,0,0,0.2,0.15,0,0,0,0,0.14,0.17,0,0,0
"Hace falta más de un día para celebrar todo el trabajo y cariño que ponen en su voluntariado, por eso queremos decirles…",0,0.17,0.19,0.22,0.23,0.17,0.2,0,0,0,0.16,0,0,0.4,0,0.15,0,0.25,0,0
Cariño! que vengas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo siento mucho Pedro, ánimo.
Lo importante es que seguramente mientras vivió recibió mucho cariño 🐕",0,0,0,0,0,0,0,0,0.22,0,0,0,0.22,0,0.18,0,0.2,0,0,0
"Es que hemos hablado poquito últimamente, te extraño, y siento que no te he entregado el cariño que mereces, lloro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Como saben, soy cero futbolero.
Por mero cariño y fé, le aposté a mis pumas a que hicieran la hazaña despues de tremen…",0,0,0,0.2,0.21,0.16,0.19,0,0.16,0.2,0.15,0,0,0.18,0,0,0.16,0,0.16,0
Les comparto la entrevista que me hizo Milenio. Gracias a todos por su apoyo y cariño siempre.,0,0,0.2,0.23,0.47,0,0,0.25,0,0.22,0.33,0.2,0,0.42,0,0,0,0.26,0.18,0
"Despues de todo esto le he cojido cariño a la carrera de derecho, YB es un tiguere",0,0,0,0.2,0,0.15,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0.26
"Me dan tantico de cariño y ya dependo emocionalmente de eso, q oso yo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gracias mi amiga linda yo sé que eres una mujer sincera y que vale la pena al mil por eso soy así contigo te has ganado mi cariño y quiero tenerte mucho tiempo a mi lado como mi amiga te aprecia mucho y te llevo en mi mente y en mi corazón siempre mi amiga linda y especial 😘😘😘,0.3,0.19,0.43,0.25,0,0,0.23,0.55,1.05,0.73,0.36,0.22,0,0.46,0,0.34,0.39,0.57,0.2,0.29
"A las mujeres y hombres sinaloenses, a Morena: pongo en sus manos 36 años de lucha social, de trabajo por mi estado y m…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Muchas gracias carnal por este inmerecido regalo, aprecio mucho el tiempo y dedicación que te tomaste para obsequi…",0.32,0,0.23,0.27,0,0,0.25,0,0.23,0.52,0.78,0.24,0,0.74,0,0.36,0.21,0.62,0,0.3
"Querido Jaime... Gracias por las risas, por la confianza, por el cariño, por ser incondicional conmigo... ¡Te voy a extra…",0.14,0.19,0.42,0.49,0.51,0.37,0.45,0.27,0.2,0.23,0,0.43,0,0.66,0.17,0.16,0.19,0,0,0
"Felicitaciones niño, esta familia crece cada día más, y con eso el cariño que te tenemos, eres una gran personita que se m…",0.13,0,0,0.21,0.22,0,0.19,0,0,0.2,0.15,0,0,0,0,0.14,0.17,0,0,0
"Al chile un imbecil apenas me uso, para calmar su necesidad de estar con alguien, ósea que fingió cariño 😤 no hagan eso, es de gente con poca madre",0,0.16,0.18,0.21,0,0.32,0,0,0,0,0.15,0,0,0.19,0.15,0.14,0,0.23,0.17,0.27
"Desde niña mis papás me cantan la de ""hermoso cariño"" y cada que la escucho lloro de felicidad y de lo mucho que los amo🥺❤️",0,0.18,0.2,0,0,0.18,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0
😂😂😂😂cariño les echaste la maldición a los pobrecitos del Cruz Azul eres muy mala 😂😂😂😂😂😂final Inesperada Pumas &amp,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.31
"Pero bueno, ¿Estás seguro de eso, cariño? No puedo revelarme así como así.
— Broma siguió sin problemas, dejándose dar el besito sobre propios labios con mucha calma.
Como ama a Saburo, no lo puede poner en palabras. —
Me siento algo atacado al saber eso, pero me parece bien.",0,0,0.18,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.16,0,0,0.54
"Me presento , soy un Neko de 13 años que le gustaría que le dieran mucho cariño~
❤️En ocasiones soy muy tímido
❤️Soy bis…",0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.19,0,0,0,0,0,0
"Denle cariño a mi querido cachorro precioso, es una ternura y merece mucho amor, pero el que le haga daño se las verá con mi furia",0,0.36,0.4,0.23,0.48,0.18,0.21,0,0,0.22,0,0,0,0.42,0,0,0,0,0.19,0
"me gusta mucho pasar el rato con la katha, disfruto cuando nos regaloneamos, cuando nos hacemos cariño, es de las pocas personas y amigx con la que estoy completamente cómoda con su tacto y siento que ella también con el mío 🦦🦦 lkm",0,0,0.38,0.22,0,0,0,0.24,0.36,0.21,0,0.19,0.19,0.2,0.16,0,0.17,0,0.36,0
"No soy de demostrar tanto cariño, pero no mentire que soy fria algunas veces",0.25,0,0,0,0.21,0.16,0,0,0,0.2,0,0.18,0,0,0,0.28,0,0.23,0.17,0.27
Te mando cariño.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Realmente se merecen lo mejor del mundo a la familia temporal que lo cuidan ,protegen y le dan el c…",0.14,0.19,0,0.24,0.25,0.37,0,0.27,0,0.23,0.35,0.21,0,0.22,0.34,0.16,0.38,0.27,0.2,0
"New look modo relax
Rockyto en su HT Que todo vaya bien
Gracias y familia por los cuidados y cariño que le e…",0.14,0.18,0.2,0.24,0.25,0.18,0.22,0,0.2,0,0.17,0.21,0.2,0.22,0,0.16,0.19,0.27,0,0
"A mi ni me gusta el soccer, pero entiendo a los aficionados del Cruz Azul, como media roja de Boston sufrí por años, h…",0,0,0.17,0,0,0.15,0,0,0,0.37,0.14,0,0,0.18,0.27,0,0,0,0.16,0.26
"Por su muestras de cariño, un video...el completo sin editar...mmm logren convencerme 🔥😘🇵🇦🇻🇪❤️🔄",0.14,0,0,0.24,0,0,0.22,0,0,0,0,0,0,0,0,0.16,0,0,0,0
"Por hoy me despido queridos amigos. Les agradezco infinitamente x sus Rt,❤, bellas palabras y bendiciones. Son caricias a…",0,0.21,0.23,0.27,0.28,0.2,0.24,0,0,0,0,0,0,0.24,0,0,0,0,0,0
te molesta el sol cariño??,0,0.15,0.17,0.39,0.2,0.15,0.18,0.21,0.16,0.19,0,0,0.16,0.18,0,0.13,0,0,0,0.26
"Desde el fondo de nuestros corazones💙❤️💙 junto a mi esposa, hijos y nietos les deseamos salud, progreso y prosperidad pa…",0.43,0,0.21,0.49,0.25,0,0.22,0,0,0.23,0.18,0.43,0.41,0.66,0.17,0.16,0.38,0.55,0.59,0
"enserio estoy muy agradecida de tenerte en mi vida y aunque ya no hablemos todo el tiempo como antes te sigo teniendo el mismo cariño de siempre, sos de las personas mas hermosas que existe",0.12,0,0,0,0,0,0,0,0,0.2,0.15,0,0,0.19,0,0,0.17,0,0,0.27
te molesta el sol cariño??,0,0.15,0.17,0.39,0.2,0.15,0.18,0.21,0.16,0.19,0,0,0.16,0.18,0,0.13,0,0,0,0.26
"Cariño, mereces desgaste sexual, no mental.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lástima firmar por heredia y jalar a mls con solo ese paso ya perderá el cariño ganado por la afición morada, mal asesorado mejor se hubiera ido a mls sin pasar por heredia, pero bueno váyase campeón al menos, no se le puede recriminar nada eso si ha sido muy profesional, lastima",0.23,0,0.17,0.4,0.6,0.15,0.73,0.65,0.32,0.19,0.14,0.17,0,0,0.28,0,0.46,0.43,0.8,0
"Terminamos de grabar la tesis audiovisual y es mucho más de todo lo que me había imaginado. Arriba el trabajo de mujeres y disidencias. Arriba el profesionalismo. Pero lo más importante, arriba el cariño humano. Tibixs nunca más, hagamos las cosas con pasión y demos todo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
He sostenido un emotivo encuentro con y quienes participarán como veedores internacionales en…,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No rueguen nada, mucho menos amistad! Te habla quien te quiere en su vida, no mendiguen cariño de nadie!",0,0,0.17,0.22,0.2,0,0.19,0.22,0.16,0.2,0.15,0,0,0.19,0,0,0.16,0,0.17,0
"Yo la verdad prendo velitas por personas realmente importantes para mi por que para mi es una tradición de respeto y cariño, entonces, si lo hago, es por que de verdad tenés algo relevante en mi vida.",0,0,0.19,0,0.23,0,0.2,0,0,0.21,0.32,0.19,0,0.6,0,0.45,0,0.49,0,0
"Todas las puertas cerradas con cariño, 0 rencor y el corazón tranquilo . Hay que seguir!",0,0.15,0,0.2,0.2,0.15,0,0,0,0,0,0.17,0.16,0,0.14,0,0.15,0,0.16,0
"Aspiro a llegar a la paz, cariño y amor que emana mi gatita.",0.17,0.22,0.24,0,0.3,0,0,0,0.24,0.27,0,0,0.24,0.26,0.2,0,0.22,0,0.46,0
son de demostrar cariño? o son mas bien personas frias?,0.13,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0.14,0,0.24,0,0
"Lo que deja al azul fuera es el segundo gol de UNAM en la última jornada. Esa fue la cruzazuleada, nos dejó abajo en la tabla.…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"He descubierto que mi máxima es el cariño.
Todo lo demás es negociable, el cariño no y sin cariño nada.",0.13,0,0,0,0.22,0.16,0,0.23,0.17,0.21,0,0.19,0.18,0.19,0,0.14,0.17,0.24,0.17,0
Hoy en las aventuras de el preciso momento en el que no encontraba un streamer o youtuber para poner con la letr…,0.13,0,0,0.21,0,0,0.2,0.23,0,0,0.15,0,0,0.19,0.15,0.14,0,0.47,0,0
"de cosas mas importantes en el día a día que el deporte,pero actuaciones como las de hace rato no se pueden pasar por alto.
No merecen a los millones de aficionados que te siguen.
Y ojalá fuera simple dejar de quererte, de un día para otro ya no sentir el cariño a la institución",0,0,0,0,0,0,0,0,0,0.19,0.29,0,0,0.18,0.14,0.13,0.15,0.22,0.32,0
"que asco sentirme tan necesitado de cariño, dónde esta mi venus en acuario cuando se lo necesuta",0,0,0.17,0.2,0,0.15,0.18,0,0,0.19,0,0,0.16,0.18,0,0,0,0,0.16,0.26
"Escuchar en cada lugar que visito, salvadoreños que se me acercan y me digan, Usted me representa, me hace sentir muy org…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"Un abrazo al aire y todo mi cariño para la luna, te quiero.. que la pases lindo hoy",0.13,0,0,0,0.22,0,0.2,0,0.18,0.21,0.16,0,0.18,0.39,0.3,0.29,0.51,0.24,0.17,0
Familia es familia y cariño es cariño,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERA UN CARIÑO MÁS QUE AMIGOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fue un día de muy buen Trabajo Territorial, es increíble el apoyo y cariño de la gente hacía en cada lugar que v…",0,0,0.22,0,0.27,0,0,0.28,0,0.24,0.18,0,0,0.23,0,0,0,0.29,0.2,0
"disfruta con cariño todas las canciones que te enseñé, siempre lo hice pensando en ti, ya no estamos juntos pero son tuyas y t…",0,0,0.18,0.21,0,0,0,0,0.17,0.2,0,0.18,0,0,0.15,0,0,0,0.17,0
"Arriba el hoy y siempre señores.... si, si duele pero estas cosas hacen más fuerte el cariño al equipo.
Algún día llegará la recompensa.
Animo y buenas noches.",0.16,0.21,0.24,0.28,0,0,0.26,0.3,0.7,0,0,0,0.23,0.25,0.39,0.19,0.22,0.32,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"Te lo digo con cariño!!!!!!
PORQUÉ MIERDA TE TIENES QUE METER CON UNA CUENTA QUE NO LE HA HECHO NADA A NADIE!!!! POR COSAS COMO ESTAS NADIE QUIERE A TU FANDOM!!!!",0,0.17,0,0,0,0,0.26,0,0,0,0,0,0.18,0,0,0,0,0,0,0.61
"Finalmente se va uno de los hombres más simpáticos, cariñosos y carismáticos de México. Gracias querido Jaime por tu cari…",0,0.19,0.21,0.24,0.25,0.19,0.22,0,0,0,0,0.21,0,0.22,0,0,0,0,0,0
"Cariño, el Coliseo se encuentra en República de Padokia. Si aceptas el trato tendremos que coger un avión esta misma noche.
—Saca de su bolsillo una pequeña tarjeta, fina y con el símbolo de la Asociación Hunter en el dorso, la menea en el aire unos segundos antes de besarla »",0.25,0.16,0,0.21,0,0,0.19,0,0.17,0.4,0,0,0.35,0,0.3,0.28,0.16,0.23,0.17,0
Hoy en las aventuras de el preciso momento en el que no encontraba un streamer o youtuber para poner con la letr…,0.13,0,0,0.21,0,0,0.2,0.23,0,0,0.15,0,0,0.19,0.15,0.14,0,0.47,0,0
"Amo y le cojo mucho cariño a las personas que naturalmente son frías pero no fallan en demostrarte su amor y lealtad, a…",0.12,0.16,0.17,0,0.4,0,0,0,0,0.19,0,0,0.17,0.18,0.14,0,0,0,0.16,0.27
"Finalmente se va uno de los hombres más simpáticos, cariñosos y carismáticos de México. Gracias querido Jaime por tu cari…",0,0.19,0.21,0.24,0.25,0.19,0.22,0,0,0,0,0.21,0,0.22,0,0,0,0,0,0
"Muchas gracias carnal por este inmerecido regalo, aprecio mucho el tiempo y dedicación que te tomaste para obsequiarme este gran regalo, recibe un gran abrazo, reiterando el gran aprecio y cariño que te tengo.
Gracias por tu amistad bro.
👊🏻😎",0.47,0,0.68,0.8,0.56,0,0.97,0.29,0.89,1.02,1.15,0.46,0,1.44,0.19,0.53,0.62,0.6,0.21,0.3
"Con todo el cariño del mundo, vamos por esa final !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo siento cariño pero si te dejo salir me dejaras más seco que una pasa en un decírto ni cuando me desangró me desidrato tan rápido asique no
-Daba media vuelta y comenzaba a retirarme trastabillando un poco al tener los juguetes de Gardy en el piso-",0.24,0.16,0,0,0,0.16,0.19,0,0,0,0.15,0.18,0.17,0,0.14,0,0.31,0,0.16,0
CARIÑO NO SOPORTO ESTAR SIN TI,0.15,0.19,0.19,0.26,0.21,0,0,0,0.17,0.22,0,0,0,0.21,0,0,0,0,0,0
Sabes que es de cariño el 🐍,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uuufff...ojalá siga mejorando...lo importante es que esta siendo tratado por un profesional...que se recupere pronto el hermoso Benito. Le mando mucho cariño y por favor ráscale su pancita de mi parte 🐈♥️🐱,0,0,0,0.26,0.27,0,0.24,0,0,0.25,0.19,0,0,0.23,0.18,0.17,0.2,0.29,0,0
es con cariño,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Madre mía, imposible contestaros a todos. Infinitas GRACIAS a todos por el cariño, por confiar en los peores momentos, por…",0,0,0.35,0,0,0,0.19,0,0.16,0,0,0.18,0,0.19,0,0,0.16,0.22,0,0.29
"A propósito del reconocimiento a Quito en sus fiestas; recorrimos sus calles y sus plazas, compartimos con gente trabajadora y…",0,0,0,0.22,0.23,0,0,0,0,0,0.16,0,0,0.2,0,0,0,0,0,0
"A propósito del reconocimiento a Quito en sus fiestas; recorrimos sus calles y sus plazas, compartimos con gente trabajadora y…",0,0,0,0.22,0.23,0,0,0,0,0,0.16,0,0,0.2,0,0,0,0,0,0
"Con lágrimas en mi corazón lamento mucho que JC ya no seguirá luchando.
En cualquier momento parara su corazón, fue t…",0,0,0,0,0.39,0,0,0,0,0,0.14,0,0,0.18,0,0.13,0,0.21,0.31,0
era un cariño más que amigos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A propósito del reconocimiento a Quito en sus fiestas; recorrimos sus calles y sus plazas, compartimos con gente trabajadora y…",0,0,0,0.22,0.23,0,0,0,0,0,0.16,0,0,0.2,0,0,0,0,0,0
"A propósito del reconocimiento a Quito en sus fiestas; recorrimos sus calles y sus plazas, compartimos con gente trabajadora y…",0,0,0,0.22,0.23,0,0,0,0,0,0.16,0,0,0.2,0,0,0,0,0,0
"Que lindo recuerdo, me preguntó por qué aún guardas esta foto. ¿Alguna razón en especial cariño?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"El amor nunca se muere, se pierde cariño",0,0.21,0.23,0,0.28,0,0,0,0,0.26,0,0,0,0.24,0,0,0,0,0.22,0
