content,asertividad,autoconciencia emocional,autoestima,desarrollar y estimular a los demás,empatía,autocontrol emocional,influencia,liderazgo,optimismo,relación social,colaboración y cooperación,comprensión organizativa,conciencia crítica,desarrollo de las relaciones,tolerancia a la frustración,comunicacion asertiva,manejo de conflictos,motivación de logro,percepción y comprensión emocional,violencia
Igual que el payaso de presidente de EeUu siempre mandandose condoros.aunque este es un payaso mas chiquitito,0.35,0.45,0.66,0.59,0.39,0.6,0.9,0.64,0.31,0.56,0.28,0.17,0.16,0.53,0.55,0.52,0.46,0.21,0.63,1.31
"Orcolandia esta de fiesta, tiene motivo para un nuevo festival callejero para pedir la renuncia, pero no lograrán mas que unos cuantos semáforos destruidos y dos o tres farmacias saqueadas, que exitosos que son.",0.95,1.39,1.88,0.6,0.81,0.92,2.21,0.66,0.8,1.54,0.44,0.35,1.01,0.73,0.56,0.4,0.78,1.09,0.81,1.33
Cómo puede ser tan we.on ?,0,0.15,0,0.2,0,0.15,0.18,0,0.16,0.19,0,0,0.16,0.18,0,0.13,0,0,0.16,0
".....SI SOMOS SERIOS...EL MINISTRO DE SALUD,DEBERIA ENVIAR A CUARENTENA AL ex-presidente...14 DIAS , PARA QUE APRENDA A RESPETAR LAS NORMAS SANITARIAS...",0.84,0.55,1.41,0.95,1.48,0.36,1.42,1.04,0.39,0.68,0.17,0.21,1.59,0.86,0.33,0.48,0.56,0.27,0.57,0.57
"...Se le olvido que tiene que ""Actuar"" con la...jajajajajajajajaja...Pura actuación para ""Ciego"" ver...Xamá.",0.24,0.47,0.34,0.41,0,0.32,0.75,0.44,0.16,0.96,0.58,0.7,0.86,0.91,0.42,0.28,0.94,0.21,0.65,0.28
"Andaba solo ,la Primera Dama(juana) estaba rajuela.",0.14,0,0,0,0.76,0.19,0.22,0.27,0,0.47,0,0.21,0.61,0,0.34,0.16,0.19,0,0.39,0.58
"Sos grande piñera !.. al resto de Latinoamérica nos hubiese encantado haber tenido los presidentes, la economía y el desarrollo que ha tenido Chile.",0.44,0.19,0.21,1.23,0.51,0.94,1.35,1.07,0.61,0.94,0.18,0.43,0.41,1.12,0.35,0.33,0.77,1.11,0.59,1.74
"hasta que llegue el socialismo, gente que NO TIENE IDEA de gestion, solo cuando gestiona la corrupcion, ahi hay varios proceres que ahora le echan la culpa a piñera por todo y ellos se hicieron ricos",0.61,0.16,0.35,0.41,0.62,0.16,2.08,0,0.33,0.79,0.6,0.54,0.86,0.37,0.72,0.41,1.28,0.45,0.5,1.87
Grande para robar si. Y triangular ...,0.15,0.2,0,0.26,0,0,0.48,0,0.22,0.5,0,0,0.22,0.24,0.18,0,0,0,0,0.3
"Todos sabemos que piñera se supera día a día, pero Nadie se pregunta que cualquier persona te saca una foto y la sube a las redes sociales, eso no es delito podría ser cualquiera de nosotros y algún chostosito que te ubica te puede fotografiar y subir la foto a las redes sociales.... Cuando se legisla para parar esto....",1.75,1.79,2.34,1.69,1.72,0.97,3.3,1.16,1.71,2.43,0.76,0.18,1.59,0.96,1.04,1.28,2.31,2.56,1.7,2.44
"JAJAJAJ EL ACUSADO NO SE PERCATO QUE PODIA TENER UN ENCUENTRO CON UNA SIERRA, UNA MERLUSA O HUBIERA SIDO RODEADO DE MACHAS EN LA ARENA PODRIA HABER CONTRAIDO EL VIRUSSS EL HOMBRE AL AIRE LIBRE AHI JJA.",0.6,0.47,1.02,0.62,0.79,0.31,1.94,0.44,0.63,1.15,0.58,0,0.68,0.18,0.42,0.28,0.78,0.43,0.64,4.97
los comunistas se los llevaron todos,0.12,0,0,0,0.2,0,0,0,0.16,0.19,0.14,0,0.16,0,0,0,0.15,0.21,0.16,0
"Payasín es payasín, pero es el presidente elegido por el pueblo ,en democracia, por 4 años, así que hay que esperar que cumpla su período y nunca más.No ha ejercido y traicionó a los que votaron por él, por ejemplo yo; pero en ningún caso es para destituirlo( primero hay que pensar en Chile) como piden algunos desquiciados, peor aún, para que asuma esa izquierdista hedionda de la presidente del Senado.",1.14,1.81,2.19,3,1.31,2.78,4.13,1.4,1.56,2.47,0.77,0.75,2.51,1.56,1.81,1.01,1.84,1.42,2.24,4.08
Ojo presidente que los espias de izquierda no lo vayan a pillar cuando vaya al baño.,0.35,0,0.66,0.2,0.2,0.45,0.72,0.21,0.31,0.56,0,0.17,0.65,0.35,0.27,0.26,0.46,0.21,0.31,0.52
LLEGO EL APOCALIPSIS ..... EL PRESIDENTE ANDABA SIN MASCARILLA JJAJAJAJAJAAJJAJAJA ................................... HAY CADA W E O N EN ESTE PAIS,0.24,0.32,0.53,0.62,0.21,0.31,0.98,0.45,0.5,0.2,0.15,0.18,0.34,0.37,0.29,0.41,0.48,0.68,0.17,1.07
El qué explica se complica..Don Cobarde...,0,0.17,0.19,0.22,0,0.17,0.41,0,0.18,0,0.16,0,0.19,0,0.31,0,0.35,0.25,0,0
Pasenle una multa a este presidente.... presidente al peo. Espero no verte más. Voté por el y fui un estafado más. Ándate luego porfavor... eres lo peor que he visto en mi vida.,0.53,1.21,1.53,1.8,1.38,1.2,1.86,1.47,0.55,1.08,0.65,0.2,1.31,0.41,0.16,0.75,1.4,1.5,1.08,1.95
"Y QUE ERA LA BACHELET ? FREI ? CON SUS EMPRESAS Y CORRUPCIONES ? JAJAJAJA, ERES TAN IGNORANTE E INGENUO QUE CREE QUE SOLO ES PIÑERA",0.38,0.33,0.71,0.22,0.61,0.17,1.28,0.68,0.16,1,0.15,0.36,1.08,0.75,0.88,0.3,0.49,0.44,0.17,0.59
"La autoridad sanitaria dijo que “el usocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.62,0.64,1.43,1.68,0.85,0.96,1.73,0.92,0.34,1.41,1.06,0.91,1.23,1.33,0.74,1.27,0.82,0.23,0.68,1.62
"DIFICIL QUE SEAS ESTAFADO SI NO HAS COMPRADO NADA, A W EO NAO",0.12,0.3,0.5,0.78,0.39,0.15,1.4,0.21,0.47,0.56,0.14,0,0.33,0.35,0.14,0.26,0.15,0,0.63,0.52
Luchin sin argumentos y entonces insulta ... luchin debes ser un don nadie ...,0.27,0,0.19,0.68,0,0.17,0.84,0.5,0.37,0.87,0.49,0.4,0.19,0.83,0,0.46,0,0.25,0.37,0.28
Y POR ESTE SEÑOR IRRESPONSABLE VOTAMOS EL 55%,0,0.15,0,0.2,0,0.15,0.7,0,0,0.37,0.14,0,0,0.18,0,0.13,0.3,0,0.31,1.05
al parecer no habia nada mejorcito...,0.23,0,0.17,0.2,0.39,0.3,0,0.64,0.16,0.37,0.28,0.34,0.33,0.35,0,0.39,0.61,0.42,0.31,0
el Presi es el Presi...a quien no le ha padaso.....cual es la idea de la noticia?,0.12,0.6,1,0.98,0.2,0.3,1.07,0.21,0.31,0.75,0,0.17,0.65,0.35,0.55,0.26,0.15,0.63,0.63,1.83
"Y a los que viajaron en helicóptero a ese mismo lugar? Doble standard asqueroso. Voté por este enano maldito como última opción, pero resultó ser igual o peor que Guillier. Corten la tontera.",0.27,0.9,0.74,0.73,0.84,1.11,1.71,0.24,0.5,0.84,0.32,0,0.58,0.4,1.08,0.33,0.85,0.91,0.53,2.6
PRIMERO DIJERON QUE TENIAN QUE PAGAR UNA MULTA DE 15 MILLONES DE PESOS Y FINALMENTE TERMINARON PAGANDO MENOS DE 350 MIL CADA UNO.,0.37,0.81,0.52,0.85,0.4,0.65,0.5,0.67,0.48,0.98,0.74,0.53,0.53,0.93,0.29,0.72,1.11,0.43,0.16,4.02
Mi punto era otro.,0.23,0.15,0,0,0,0,0.18,0,0,0,0,0,0.33,0,0,0,0.15,0,0.16,0
"Es un chiste; un cuento chino lo de las mascarillas, distanciamiento social, etc. Es lo que pude observar en mi último viaje a Chile y en Santiago ninguna de estos protocolos se dan ni respetan en las calles, filas para Bancos, Metro, etc.Así es que veo que se están ahogando en un vaso de agua y aprovechando la situación para insultar al Jefe de Estado, que aunque no haya hecho bien las cosas, es el Presidente de Chile.",1.56,0.78,2.55,3.28,1.58,0.78,3.17,2.18,1.57,2.88,0.72,1.22,2.71,1.81,1.69,1.79,3.12,1.71,2.25,3.3
"DEFENDIENDO A LA MONARQUIA .""EL JEFE DESTADO "" DEBE ESTAR A LA ALTURA DE SU INVESTIDURA Y COMPORTARSE COMO TAL PARA GANARSE EL RESPETO DE SUS ""SUBDITOS"" . NO DEFIENDA CABALLOS COJOS Y TERCOS",0.52,0.84,1.31,2.19,2.24,1.01,2.09,1.2,0.71,1.68,1.11,0.96,0.55,1.19,1.08,0.88,1.03,1.94,1.06,3.3
Anda a La Moneda tu mismo y sácalo de ahí para que veas cómo te va.,0.35,0.15,0.5,0.59,0.39,0.15,1.25,1.07,0.47,0.19,0.28,0.17,0.49,0,0.14,0.26,0.46,0.63,0,1.05
"¿¿En mi último viaje a Chile, desde Paiguano o eres Marco Polo???",0.12,0.3,0.17,0,0.2,0,0.18,0,0.16,0.37,0,0.17,0.33,0.18,0.41,0.13,0.61,0.21,0.16,0.79
"TAL VEZ LO LLEVO PIÑERA EN SU VIAJE A CHINA , PARA QUE LE LUSTRARA LOS ZAPATOS Y AHORA LE ESTA DEVOLVIENDO LA MANO.",0.46,0.3,0.33,0.39,0.39,0.45,1.63,0.85,0.31,0.75,0.42,0.34,0.49,0.53,0.55,0.39,0.76,0.63,0.16,1.57
"Ni viejo, desde Estados Unidos de Norteamerica.",0.13,0.17,0.18,0.45,0.41,0.34,0.2,0.68,0,0.6,0.15,0.18,0.18,0.38,0,0.45,0.33,0,0.17,0.3
"No viejo, desde Estados Unidos de Norteamérica.",0,0.33,0.18,0.45,0.61,0.51,0,0.46,0,0.6,0.15,0.18,0.18,0.38,0,0.45,0.33,0,0.34,0.3
"La medida gue.o.na del ministerio de salud. PROHIBIR RESPIRAR OXIGENO. ¿Por qué no se van a la chu.cha?' Entiendan que las mascarillas no son para el aire libre. ¿Acaso no usan el cerebro?, ¿Quieren enfermar a la gente respirando la misma porquería que botas?. solamente se usa para espacios cerrados.",0.94,1.38,2.88,2.78,1.6,1.21,3.47,1.09,0.79,1.71,1.29,0.87,2.33,1.26,1.26,0.8,1.86,1.73,1.6,1.58
Ojalá le de covid y se lo lleve el señor!! Sería lo mejor que podría pasar,0.14,0.38,0.62,0.73,0.51,0.56,0.45,0.53,0.4,0.94,0,0.21,0.41,0.22,0.34,0.33,0.57,0.82,0.39,0
VA A CONTAGIAR A SUS HERMANOS GUSANOS CON COVID -19 .,0,0.15,0,0.59,0,0,0.7,0,0,0.75,0,0.17,0,0.53,0.14,0,0.15,0,0.16,0.52
"Y TU HERMANA COÑO, ES COMO TONTA PA¨ EL GUZANO.-",0.18,0.23,0.9,0.33,0.47,0.25,0.73,0.29,0.19,0.25,0.19,0.23,0,0,0.18,0.67,0.21,0.51,0.21,0.89
A TI TE LLEVO EL DIABLO POR SER COBARDE Y SUICIDARTE.-,0.23,0.45,0.66,0.39,0,0.6,0.93,0,0.16,0.37,0,0.17,0.16,0.18,0.14,0,0.91,0,0.16,1.05
YA VAN TRES GUSANOS DEFIENDO AL GUSANO MAYOR.,0.23,0.3,0,0.2,0.2,0,0.7,0.43,0.16,0.37,0.14,0,0.33,0.18,0.41,0.13,0.3,0.42,0.16,0
Una vergüenza de presidente cuando llegué al 1% lo donamos a la iglesia y no lo vemos nunca más igual hay una querella en contra de él en la que tendrá que responder,0.83,0.62,1.2,0.6,0.61,0.77,1.29,0.44,0.96,0.96,0.29,0.53,1.01,0.55,0.99,0.95,1.1,1.31,0.49,0.8
"A pagar multa pues, perrito..",0.13,0.17,0.18,0.23,0,0.36,0,0.47,0.33,0,0,0.19,0.19,0,0,0,0.17,0,0,0
Creo que iba a la playa a tomarse el vinito que había comprado la otra vez,0.23,0.3,0.5,0.78,0.2,0.6,1.25,0.43,0.47,0.37,0.28,0.17,0.49,0.18,0.55,0,0.61,0.42,0.16,0.52
¿Estaría invitada la Jaqui van R.??,0.13,0,0.19,0.23,0.23,0,0.42,0,0.19,0.22,0.16,0.2,0.19,0,0.32,0.15,0,0.25,0.18,0.28
"Se equivoca el seremi,el presidente no cometió un error,sino que un DELITO en contra de la salud pública.No confunda a la población con una mentira,para defender a su jefe.",0.9,0.67,1.49,1.53,1.34,0.84,2.41,1.19,0.53,1.26,0.95,1.33,1.28,1.19,1.08,1.03,2.05,1.21,0.7,1.1
"Ttanquilos, que ande sin mascarilla, que se meta mar adentro y si se pierde bueno. En la derecha no lo extrañaremos para nada, la izquierda lo echará de menos.",0.89,0.66,0.55,0.65,0.66,0.66,1.38,0.47,0.35,0.62,0.78,0.75,0.72,0.2,1.06,0.72,0.84,0.47,1.04,1.64
NO EXTRAÑAMOS A WONES,0,0,0.42,0.24,0.25,0.19,0.29,0,0.2,0,0.18,0,0.2,0,0.17,0.16,0.19,0,0.2,0
Y ahora con que cara va a criticar a otros? Va a usar la palabra irresponsable?,0.25,0.5,0,1.1,0,0.17,0.98,0.45,0,0.79,0.15,0,0.72,0.56,0.15,0.15,0.48,0.22,0,0.88
Ud jamás se olvida de algo?,0.13,0.35,0.58,0,0,0.17,0,0.25,0.19,0.65,0,0,0,0.21,0.16,0.15,0.35,0.25,0.55,0
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.65,1.43,1.89,0.85,0.96,1.93,1.15,0.34,1.41,1.06,1.1,1.4,1.33,0.89,1.41,0.98,0.23,0.68,1.62
¿Y quién lo fiscaliza a Ud cuando hace de gil?,0.35,0.15,0.17,0.39,0.39,0.3,0.18,0,0.16,0.37,0.28,0.17,0.16,0.18,0.41,0.39,0.3,0.63,0,0.52
Nada con quiltros intrusos e ignorantes.,0,0.19,0,0.26,0.21,0.2,0.23,0,0.17,0.22,0,0,0,0.21,0.16,0,0,0.23,0,0
Nada con quiltros chicos e ignorantes.,0,0.19,0,0,0.21,0.2,0,0,0.17,0,0,0,0,0,0.16,0,0,0.23,0,0
No hay caso ... el tipo es tontito....,0.23,0,0,0,0,0,0.36,0.21,0.16,0.19,0.14,0.17,0.16,0.35,0,0.13,0.15,0.21,0,0.52
"BO MISMO, LLEVAI COMO 20 MENSAJES POR UNA MASCARILLA, HAY CADA W E O N",0,0.6,0.83,0.59,0.2,0.6,0.7,0,0.31,0.56,0.14,0.17,0.49,0,0.14,0.13,0.15,0.21,0.31,1.57
Luchin trabaja asalariado del gobierno....,0,0,0.17,0,0,0.15,0.18,0,0,0.19,0,0,0,0,0,0,0,0,0,0.52
Esto se llama democracia Luchin... ya vaya a dormir,0.12,0,0.33,0,0,0,0.18,0,0,0.19,0,0,0.16,0.35,0.14,0.13,0.15,0.21,0,0
Luchin insulta por que no tiene argumentos.... luchin vuelva al colegio,0.12,0,0.33,0.59,0,0,0.72,0,0.16,0.19,0.14,0.17,0.16,0.18,0.14,0.13,0.15,0.63,0.16,0
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.65,1.43,1.89,0.85,0.96,1.93,1.15,0.34,1.41,1.06,1.1,1.4,1.33,0.89,1.41,0.98,0.23,0.68,1.62
Yo quiero ser como él,0,0,0,0.2,0.2,0,0.36,0,0.16,0.19,0,0,0.16,0.18,0.14,0,0.15,0,0,0
"Para variar el opinologo de EMOL defendiendo a su presidente payaso, aca el tema como digo desde abril son las señales que dan la autoridades, obligan a los 19 millones a quedarse en casa y usar mascarilla y el payaso del presidente se va a la paya y sin ella, este gobierno ya tiene mas muertos que la dictadura por su nefasta gestion y en solo 8 meses.",1.05,1.83,2.86,2.57,2.18,2.27,3.09,1.08,1.58,2.85,1.15,0.17,1.49,2.16,1.25,1.2,1.54,2.58,0.8,2.9
"PERO , LARRY GATICA PIÑERA Y SUS INCONDICIONALES NO LO ENTIENDEN NI LO VEN ASI.",0.12,0,0.17,0,0.39,0.3,0.93,0.43,0.16,0.37,0.14,0.34,0.82,0,0.27,0.26,0.15,0.63,0.16,2.1
"el tema es delicado, si la gente ve que el presidente no usa mascarilla , aunque sea innecesaria, la gente hará lo mismo, y como no faltan los tarados que lo defienden de todo aunque no son mas del 13%, y si se enferma se pondrán todos los servicios del estado y nuestros impuestos para salvarle la vida, que le va a importar a él.",0.58,1.37,2.53,1.39,1.39,1.36,1.64,0.43,0.63,1.33,0.57,0.52,1.32,1.44,1.25,0.4,1.08,1.29,1.28,2.37
"short arms, es mas rapido triangulando que poniendose la mascarilla",0,0.36,0.2,0.7,0.73,0.72,1.29,0.51,0.19,0.67,0.34,0.41,0.59,0.21,0.82,0.31,0.55,0,0.57,0
Siempre fuera de la ley,0,0,0.17,0,0,0.15,0,0,0,0.19,0.14,0,0,0.18,0.14,0,0,0,0.16,0
"LA CONSTITUCION DICE QUE ES ALGO IMPERDONABLE ANDAR SIN MASCARILLA JAJAJAAJJAJAJAJAJAJAJAJAJAJJAJA, HAY CADA A W E O N A O",0.12,0.15,0.33,0.59,0.78,0.15,1.16,0.21,0.62,0.94,0.14,0,0.49,0.53,0.41,0.26,0.46,0.42,1.1,1.05
Payaso...,0.12,0,0.17,0.2,0.2,0.15,0,0,0.16,0,0,0,0,0.18,0,0.13,0,0.21,0,0
"la GILA JILES???, si pero payasa diábolica",0.26,0.17,0.38,0,0.46,0,0.61,0,0,0.64,0,0,0.19,0,0,0,0.17,0.25,0.36,0.28
Piñera cosas...,0,0,0,0.2,0.2,0.15,0.18,0,0.16,0.19,0,0.17,0,0.18,0,0,0,0,0.16,0
Deberían multar con clases de cultura a los que le pidieron la foto....,0.12,0.45,0.33,0.39,0.2,0.6,0.9,0.21,0,0.19,0,0.17,0.33,0.35,0.69,0.39,0.91,0,0.31,0.52
MANSA W ...... quien no ha andado sin Mascarilla por algun OLVIDO ?????,0,0.65,0.36,0.85,0.22,0.16,0.2,0,0.17,0.61,0,0,0.53,0.58,0.15,0.14,0,0.7,0.17,0.27
LOS PAPITOS CORAZON OLVIDARON ALGO MAS QUE LA MASCARILLA.,0.13,0.33,0.7,0,0,0.33,0.25,0,0.16,0.2,0.15,0.18,0.18,0.19,0.14,0.15,0.16,0,0.17,1.16
a ti se te olvido el cerebro.,0.13,0.33,0.53,0,0,0.34,0,0,0,0.4,0,0.18,0,0.19,0,0,0.16,0,0.34,0
"TE PUEDO REGALAR UN POCO DE CEREBRO ,PINKY .",0.14,0,0.21,0.49,0,0,0.87,0.27,0.2,0.23,0.35,0.21,0,0.44,0,0.33,0.38,0,0.2,1.15
COMENTARIO PIÑERA DEL DIA .,0.12,0,0,0.2,0,0.15,0,0,0.16,0,0,0,0.33,0,0,0,0,0,0,0
"Mañana Lunes, debería cesar sus funciones el Presidente, y la presidenta del Senado hacerse cargo del país de inmediato. Esto no tiene precedentes en nuestra historia, ni perdón ni olvido..... ¡¡Todos a Plaza Italia, ahora ya.!!",0.81,0.3,1.16,1.37,0.2,1.04,1.79,0.85,0.93,0.94,0.56,0.85,0.98,1.42,0.55,0.79,0.61,1.27,0.79,1.57
"Unos cr3tin0s que llegan e insultan de buenas a primeras, váyanse a la re-c0nch3 su mar, si es siempre lo mismo con uds, trolls, bots de ml3rda, no tienen argumentos para sostener las mentiras, y se ponen a insultar, burlas, escriben todas estupideces carentes de argumentos...Tu crees que me importa lo que piensa un idiota como tu o el otro U30n de ml3rda? no pienso en leer ni una sola de sus burradas.",1.42,1.39,3.89,3.24,2.17,2.63,4.42,1.3,1.88,3.24,1.58,1.73,1.68,1.98,1.26,1.63,2.01,2.56,1.44,3.8
mira si no eres muy carepalo. Tu partiste llamándome ignorante y analfabeto. El que se queda sin argumentos y empieza a insultar eres tu. En tu obvia desesperación por verte sobrepasado intelectualmente atacas con indultos tan burdos más encima. El caer en insultos baratos no hace más que nuevamente demostrar tu ignorancia y bajo IQ acompañado de un fuerte complejo de superioridad que hace que te enojes de esta manera.,1.04,2.54,2.81,3.74,2.03,2.19,3.43,1.92,1.79,1.48,1.75,2.11,2.76,1.8,2.01,1.77,2.23,2.19,1.42,3.31
"eso te gustaría FRENTISTA , mejor pone uno de los tuyo como presidente.",0.15,0.2,0.66,0.52,0,0.2,0.48,0.57,0.43,0.25,0,0.23,0.22,0.24,0.37,0,0.2,0.89,0.21,0.59
Es sólo un sarcasmo.,0.35,0.22,0,0.29,0.31,0.22,0,0.32,0.5,0.56,0.21,0.26,0.24,0,0,0.2,0.46,0.34,0.24,0
hay que hacer cumplir la ley como dice Alejandro Varela ......y todos los que vayan a Plaza Italia a obstaculizar el tránsito y a atentar contra la propiedad pública y privada deben ir presos ahora ya !!!,0.24,0.47,0.68,1.85,0.99,0.79,2.8,0.66,0.79,1.92,1.01,1.05,0.85,1.27,1.55,1.11,1.25,0.43,1.13,2.49
Todos agarraron papa. No entienden que es un sarcasmo.,0,0,0.5,0,0.2,0.15,0.54,0.43,0.16,0,0.14,0,0.33,0,0.14,0.13,0.3,0,0.16,0.52
"otro con problemas esta claro que no vives cerca de plaza Italia y no te han destruido tu hogar y lugar de trabajo si no estarias llorando, Somos una republica y hay que respetar las leyes te guste o no , saludos",0.76,0.82,1.41,1.31,2.22,1.17,1.77,0.9,0.96,1.39,1.05,0.54,1.43,0.94,1.16,0.88,1.45,1.31,1.17,1.18
enfermos de la cabeza.....,0,0,0.42,0.29,0.22,0.22,0.25,0.27,0,0.23,0.18,0,0,0.22,0.17,0,0,0.24,0,0
"ajajajaj hasta los putrefactos que se tire el Piñera el que no los mastica y le huelee el olorr lo acusan de inmediato, de alguna manera hay que figurar jajaj.",0.37,0.32,0.71,1.04,0.42,0.32,1.34,0.45,0.67,0.8,0.3,0.18,0.87,0.57,0.44,0.7,0.97,0.91,0.84,1.34
ME SUENA MAS AL SOLDADO NAVARRO TU OPINIÓN.-,0,0.15,0.17,0.2,0.39,0,0.23,0,0,0.37,0.14,0,0,0.18,0.14,0,0.15,0.21,0.16,0.52
"Ok..entonces con las disculpas estaríamos,pa saber",0.12,0,0.5,0.39,0.39,0.3,0.18,0.43,0.16,0.19,0.14,0.17,0.16,0.18,0.27,0.39,0.15,0.21,0.16,0
"si estas es corias quieren tenernos usando la damier en la boca, al menos usenla tambien, porque sino sabran lo que es la desobediencia",0,0.45,0.83,0.39,0.78,0.75,1.43,0,0.16,0.75,0.14,0,0.82,0.53,0.41,0.26,0.46,0.21,0.63,1.83
"Déjese de andar amenazando, zur do avieso, golpista y sedicioso.",0.13,0.52,0.18,0.23,0,0.36,0.62,0,0.16,0.41,0,0,0.57,0.19,0.15,0,0.17,0.22,0.17,0.63
"Chuta! y no fiscalizaron al presidente! y donde estaban los ""guardaespaldas""? También sin mascarilla? o nadie le puede decir al presidente que está cometiendo un ilícito? Es una vergüenza! Tanto favores a una misma familia... la falta de justicia en Chile.",1.41,0.76,2.18,2,1.77,1.37,1.64,0.86,0.94,2.27,1.43,1.03,0.66,1.61,1.25,1.21,0.92,1.91,1.11,0.81
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.65,1.43,1.89,0.85,0.96,1.93,1.15,0.34,1.41,1.06,1.1,1.4,1.33,0.89,1.41,0.98,0.23,0.68,1.62
"Así es, pero este ""personaje"" con un Ego desmedido se siente y cree por encima de todo y todos.....es impresentable esa actitud en un Presidente...a cada rato hay que estar llamándole la atención, como a un niño..",0.92,0.9,1.49,0.98,0.98,1.04,1.61,0.43,0.78,1.12,0.28,0.51,0.82,1.06,0.69,1.05,1.52,1.27,1.1,1.57
"Huuuuuui tremendo!!!!!!! Jajajjajaajaja la cantidad de h_d_p que sigen saqueand, robando amedrentando en el centro.,y se vienen a preocupar de un s_d_, w sin mascarilla? .....no me hagan reír",0.4,0.52,1.09,2.3,1.23,1.76,1.44,0.23,0.49,2.04,0,0.56,1.12,1.16,0.75,0.62,0.99,0.67,1.03,2.17
"Utilice términos adecuados.En reemplazo de s....d...w...,se dice demencia senil.",0.25,0,0.18,0.42,0.21,0.16,0.39,0,0.17,0,0.15,0,0.35,0,0.44,0.14,0.49,0.69,0.17,0
si el seremi dice otra cosa lo echan,0,0,0.19,0,0.45,0,0.2,0,0.18,0.21,0,0,0.18,0.2,0.15,0.15,0.17,0.24,0,0.28
"Como vas a andar con mascarilla en la playa, sentido comun",0,0.3,0.17,0.78,0.2,0.45,0.36,0,0.31,0.37,0.14,0.17,0,0.35,0.14,0.13,0,0.21,0.16,0.26
"Dígaselo al ministro París, que lo recalcó ayer mismo.Respetemos las reglas sanitarias, sentido común, a no ser que lo rastrero e inconsecuente se lleve en la sangre.",0.37,0.64,0.71,0.63,0.42,0.16,1.15,0.68,0.5,0.8,0.45,0.18,0.7,1.14,0.59,0.14,0.33,0.23,0.34,0.81
"reglas sanitarias"" ¿Mascarilla en la playas? Los bobos que lo respeten, a mí no me vienen con idioteces.",0.13,0.33,0.37,0.65,0,0.33,1.19,0.47,0.18,0.83,0.16,0.19,0.54,1.18,0.3,0.15,0.51,0.24,0.35,0.27
"Cómo vas a estar sin mascarilla en plena pandemia, sentido común!!",0,0.15,0.5,0.59,0,0.3,0.18,0.21,0.47,0.56,0,0.17,0,0.53,0,0.26,0,0.21,0.31,0.52
"Ya que la presidencia es chacota, si no lo fiscalizaron, esta el VAR.",0.37,0,0.18,0.63,0.21,0.32,0.58,0.46,0.51,0.2,0.15,0.55,0.53,0.38,0.59,0.28,0.33,0.46,0.34,0.54
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.65,1.43,1.89,0.85,0.96,1.93,1.15,0.34,1.41,1.06,1.1,1.4,1.33,0.89,1.41,0.98,0.23,0.68,1.62
Y LAS SANCIONES UN CHISTE..AL CONTADO Y O CREDITO ...SE PAGA Y CHAOOOOOOOOOOOOOOO,0,0,0.17,0.63,0.2,0.16,0.98,0.22,0.16,0.39,0.29,0.18,0,0.18,0,0.28,0.16,0.65,0,0
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud reafirma que uso de mascarillas y medidas",0.86,0.96,1.95,2.08,0.84,1.27,2.48,1.13,0.67,1.79,1.05,1.27,1.74,1.7,1.02,1.53,1.46,0.23,1.17,1.88
"un diputado comunista en la misma situacion ya hubiese tenido un sumario, igualdad ante la ley",0.35,0.15,0.33,0.78,0.39,0.45,0.72,0.21,0.47,0.94,0.42,0,0.33,0.53,0.27,0,0.46,0.21,0.31,0.52
habría sido condecorado por la cámara de delincuentes vende patria...TEILLER lo adopta...,0,0.16,0.18,0.42,0.43,0.16,0.19,0,0,0.6,0.15,0.18,0.35,0.19,0.15,0.14,0.16,0.23,0.17,0.81
Ohjjjj ¡¡¡acusación constitucional por lo menos!!!,0,0.19,0,0.52,0.43,0.4,0.45,0,0.17,0.44,0.16,0.2,0,0,0.32,0.17,0.18,0.23,0.18,0.35
